person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,debt_to_income,income_per_emp_year,high_loan_ratio,credit_score,actual_default,predicted_default,default_probability,risk_band
28.0,52000,1.0,8000,10.99,0.15,8.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.1538461538461538,26000.0,0,551.1720106276283,0,0,0.0979887914509604,C - Medium Risk
35.0,110000,2.0,11500,11.49,0.1,10.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.1045454545454545,36666.66666666666,0,587.4750735032835,0,0,0.029946402314314193,C - Medium Risk
35.0,31000,0.0,5000,14.35,0.16,7.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.1612903225806451,31000.0,0,534.4975224617995,0,0,0.16220939609684465,D - High Risk
27.0,20400,3.0,5500,6.91,0.27,7.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.2696078431372549,5100.0,0,516.6167514305548,0,0,0.26460301500763445,D - High Risk
25.0,54000,7.0,7575,6.99,0.14,4.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.1402777777777777,6750.0,0,539.9845034006185,0,0,0.13799490792545002,D - High Risk
32.0,75000,6.0,15000,8.88,0.2,9.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.2,10714.285714285714,0,541.0185073973735,1,0,0.1337871869766348,D - High Risk
24.0,95000,4.0,20000,10.99,0.21,3.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0.2105263157894736,19000.0,0,476.5883052296895,0,1,0.5902745359922206,E - Very High Risk
32.0,43625,2.0,1500,10.99,0.03,6.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.0343839541547277,14541.666666666666,0,553.6317705273145,0,0,0.0907078424234503,C - Medium Risk
22.0,65000,2.0,10000,9.88,0.15,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.1538461538461538,21666.666666666668,0,558.6302721353908,0,0,0.07739653647964834,C - Medium Risk
22.0,52800,1.0,2100,6.76,0.04,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0397727272727272,26400.0,0,563.5262308149677,0,0,0.06611618318312178,C - Medium Risk
26.0,90000,2.0,23000,11.09,0.28,4.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.2555555555555555,30000.0,0,602.0726356959142,0,0,0.018273603126399567,B - Low Risk
35.0,37000,2.0,2000,11.26,0.05,10.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.054054054054054,12333.333333333334,0,525.0324679355117,0,0,0.21184392550569775,D - High Risk
25.0,48000,3.0,2000,10.74,0.04,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0416666666666666,12000.0,0,530.075709700527,0,0,0.18412717981026794,D - High Risk
29.0,118374,13.0,3500,13.49,0.03,6.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.0295673036308648,8455.285714285714,0,606.800664778325,0,0,0.015554690893461703,B - Low Risk
26.0,30000,10.0,6500,6.62,0.22,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2166666666666666,2727.2727272727275,0,588.7426564437562,0,0,0.028696238318533303,C - Medium Risk
36.0,36000,3.0,9000,12.73,0.25,15.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.25,9000.0,0,501.7035556469135,0,0,0.3762894254038747,D - High Risk
29.0,48000,13.0,4975,5.79,0.1,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1036458333333333,3428.5714285714284,0,580.8141344090993,0,0,0.037431538306068206,C - Medium Risk
27.0,140000,12.0,23000,11.83,0.17,10.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.1642857142857142,10769.23076923077,0,696.8684943350772,0,0,0.0006961637875866769,A - Very Low Risk
31.0,140250,0.0,12000,10.74,0.08,9.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.0855614973262032,41430.5,0,558.5880628883348,0,0,0.07750105858963158,C - Medium Risk
28.0,60589,1.0,2650,9.88,0.04,10.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.043737312053343,30294.5,0,555.8545885973494,0,0,0.08455100926468423,C - Medium Risk
23.0,48500,5.0,3850,8.49,0.08,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.079381443298969,8083.333333333333,0,541.5454202464812,0,0,0.13168502251739797,D - High Risk
30.0,52416,13.0,2200,10.99,0.04,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0419719169719169,3744.0,0,544.9519560874419,0,0,0.11876232054667646,D - High Risk
23.0,37700,4.0,8000,15.62,0.21,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.2122015915119363,7540.0,0,486.63720019816805,0,1,0.5042079625796029,E - Very High Risk
22.0,81996,6.0,10000,11.46,0.12,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1219571686423728,11713.714285714286,0,587.7203297055601,1,0,0.02970046665007686,C - Medium Risk
36.0,47000,0.0,5500,7.14,0.12,15.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1170212765957446,41430.5,0,592.5379578901128,0,0,0.025248684232737094,C - Medium Risk
40.5,45840,5.0,4600,10.99,0.1,15.5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.100349040139616,7640.0,0,549.1204494981354,0,0,0.10445537028028998,D - High Risk
27.0,30000,6.0,1800,14.84,0.06,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0.06,4285.714285714285,0,551.9986464159336,0,0,0.09548559256320564,C - Medium Risk
23.0,69996,2.0,10000,10.99,0.14,4.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.1428653065889479,23332.0,0,639.1170921642482,0,0,0.005128919681218734,B - Low Risk
26.0,97700,1.0,10400,9.32,0.11,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1064483111566018,41430.5,0,585.4522942121229,0,0,0.032051405572838275,C - Medium Risk
22.0,107000,6.0,23000,19.69,0.22,4.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.2149532710280373,15285.714285714286,0,494.4345034290504,1,0,0.4369864051724358,E - Very High Risk
27.0,30996,4.0,5775,14.91,0.19,10.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1863143631436314,6199.2,0,437.7585451197019,1,1,0.8469448602628706,E - Very High Risk
26.0,53595,3.0,6000,7.88,0.11,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1119507416736635,13398.75,0,585.5546087621284,0,0,0.0319415779091758,C - Medium Risk
40.0,85000,1.0,10000,12.87,0.12,11.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1176470588235294,41430.5,0,586.3459823620639,0,0,0.03110430247392518,C - Medium Risk
31.0,25000,3.0,3500,13.49,0.14,9.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.14,6250.0,0,587.2196117151778,0,0,0.03020467002701938,C - Medium Risk
27.0,70000,3.0,5200,7.51,0.07,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0742857142857142,17500.0,0,570.8379405359086,0,0,0.05208721170778481,C - Medium Risk
22.0,30000,6.0,2000,12.61,0.07,4.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0666666666666666,4285.714285714285,0,560.1516771021951,0,0,0.07371433660229275,C - Medium Risk
26.0,58000,0.0,3500,8.59,0.06,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0603448275862069,41430.5,0,537.708207578349,0,0,0.14764982902519697,D - High Risk
28.0,140250,0.0,10000,10.99,0.06,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.071301247771836,41430.5,0,617.3919489094608,0,0,0.010827473416421865,B - Low Risk
22.0,31200,0.0,10600,12.99,0.34,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.3397435897435897,31200.0,1,416.2724773727267,1,1,0.9209618313548883,E - Very High Risk
21.0,42000,5.0,1500,5.79,0.04,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.0357142857142857,7000.0,0,572.3943444039766,0,0,0.049487373567727255,C - Medium Risk
37.0,75000,4.0,6000,6.03,0.08,11.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.08,15000.0,0,588.2201380781866,0,0,0.02920532022276948,C - Medium Risk
24.0,62900,1.0,16800,15.65,0.23,4.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.2670906200317965,31450.0,0,444.2966987031451,1,1,0.8152124864780325,E - Very High Risk
22.0,26000,1.0,10000,10.65,0.38,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3846153846153846,13000.0,1,411.09863667579646,1,1,0.9330679039139465,E - Very High Risk
22.0,33000,1.0,1400,14.27,0.04,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0.0424242424242424,16500.0,0,516.1002636000809,0,0,0.2681008101448339,D - High Risk
24.0,119500,8.0,3500,12.18,0.03,2.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0292887029288702,13277.777777777776,0,627.0627394708908,0,0,0.0077679856357753384,B - Low Risk
24.0,24148,1.0,9975,11.48,0.41,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.4130776875931754,12074.0,1,431.3006402593728,1,1,0.8737633522594991,E - Very High Risk
29.0,85000,0.0,10000,16.63,0.12,8.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.1176470588235294,41430.5,0,517.1384385290498,0,0,0.26109980672223676,D - High Risk
22.0,89250,6.0,7500,13.24,0.07,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0840336134453781,12750.0,0,498.20654910161045,1,0,0.405130978478281,E - Very High Risk
21.0,43971,5.0,4600,5.42,0.1,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1046144049487162,7328.5,0,585.7332600407343,0,0,0.03175067991280382,C - Medium Risk
31.0,100000,8.0,7000,10.08,0.07,10.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.07,11111.111111111111,0,614.093928420886,0,0,0.012122669208233421,B - Low Risk
23.0,80000,7.0,22000,10.65,0.28,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.275,10000.0,0,607.9453413161363,0,0,0.014958743421430876,B - Low Risk
22.0,34800,4.0,4000,10.74,0.11,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.1149425287356321,6960.0,0,519.3957173778327,0,0,0.24629121251429803,D - High Risk
25.0,22000,0.0,7500,10.99,0.34,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0.3409090909090909,22000.0,1,446.1083489636194,0,1,0.805566443865186,E - Very High Risk
37.0,26240,0.0,6600,11.49,0.25,15.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.2515243902439024,26240.0,0,535.9680290181559,0,0,0.1554021927844745,D - High Risk
23.0,44000,4.0,3200,7.51,0.07,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0727272727272727,8800.0,0,590.9195389180678,0,0,0.026666512361753453,C - Medium Risk
28.0,75000,0.0,12000,6.03,0.16,6.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.16,41430.5,0,578.7780291165344,0,0,0.04005872757663376,C - Medium Risk
25.0,24000,0.0,7000,9.63,0.29,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2916666666666667,24000.0,0,588.5891659315588,0,0,0.028844881919476102,C - Medium Risk
23.0,80607,2.0,6000,12.21,0.07,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.074435222747404,26869.0,0,542.8278688135887,0,0,0.12668551961068475,D - High Risk
22.0,42000,6.0,3000,12.69,0.07,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0714285714285714,6000.0,0,525.1761759657588,0,0,0.21101353761529024,D - High Risk
28.0,90000,7.0,17600,16.35,0.2,5.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.1955555555555555,11250.0,0,488.11202580252666,0,0,0.491430511040428,E - Very High Risk
23.0,34800,1.0,1000,11.99,0.03,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.028735632183908,17400.0,0,558.898369925716,0,0,0.07673566012557256,C - Medium Risk
24.0,87000,8.0,23000,14.84,0.29,3.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.264367816091954,9666.666666666666,0,478.82941843248955,0,1,0.5713666775286931,E - Very High Risk
22.0,32000,0.0,7875,14.91,0.25,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.24609375,32000.0,0,448.40721402030067,1,1,0.7927829372256142,E - Very High Risk
25.0,140250,9.0,14500,13.85,0.09,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1033868092691622,14025.0,0,606.8880862787389,0,0,0.015508364404049154,B - Low Risk
30.0,93132,10.0,2500,5.99,0.03,6.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0268436198084439,8466.545454545454,0,586.7261264783671,0,0,0.0307096995097447,C - Medium Risk
36.0,55500,14.5,7875,11.99,0.14,12.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.1418918918918918,3580.6451612903224,0,588.1461000126299,0,0,0.02927815932983699,C - Medium Risk
25.0,70000,9.0,15000,16.02,0.21,4.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.2142857142857142,7000.0,0,455.2520346985718,0,1,0.7511133866531076,E - Very High Risk
25.0,39000,0.0,4000,17.74,0.1,2.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.1025641025641025,39000.0,0,427.7177291288742,1,1,0.8868363544618406,E - Very High Risk
23.0,40000,7.0,9250,16.07,0.23,2.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.23125,5000.0,0,463.06697960348805,0,1,0.6971396297410181,E - Very High Risk
22.0,49000,7.0,3000,12.23,0.06,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0612244897959183,6125.0,0,521.580613565377,1,0,0.2325060813159727,D - High Risk
31.0,68004,14.5,6000,10.95,0.09,9.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0882301041115228,4387.354838709677,0,577.6590909260118,0,0,0.04157684048773019,C - Medium Risk
23.0,56016,4.0,5000,15.13,0.09,3.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.0892602113681805,11203.2,0,473.15139438941566,0,1,0.6187426105618645,E - Very High Risk
23.0,113000,2.0,22400,7.49,0.2,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1982300884955752,37666.66666666666,0,636.406962795434,0,0,0.00563116312490596,B - Low Risk
24.0,85000,4.0,2500,10.38,0.03,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0294117647058823,17000.0,0,575.1538513907234,0,0,0.04517772307779074,C - Medium Risk
24.0,33660,3.0,1800,7.51,0.05,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.053475935828877,8415.0,0,555.6692620115513,0,0,0.08504948619039135,C - Medium Risk
23.0,15000,1.0,1750,12.68,0.12,3.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.1166666666666666,7500.0,0,531.2451584368437,0,0,0.17811636099755046,D - High Risk
40.5,109000,14.5,12800,13.79,0.12,12.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.1174311926605504,7032.258064516129,0,585.4325150820472,0,0,0.032072679190095835,C - Medium Risk
31.0,72000,14.5,12300,14.96,0.17,5.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.1708333333333333,4645.1612903225805,0,527.8659702845475,0,0,0.19591122773394387,D - High Risk
32.0,122004,13.0,10000,8.59,0.08,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.081964525753254,8714.57142857143,0,608.3228568915074,0,0,0.014767173934625448,B - Low Risk
22.0,45020,6.0,8300,10.99,0.18,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.1843625055530875,6431.428571428572,0,546.9476883704393,0,0,0.11171218752906964,D - High Risk
21.0,35100,1.0,3500,5.79,0.1,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.0997150997150997,17550.0,0,561.0268099317989,0,0,0.07166999056879667,C - Medium Risk
34.0,99996,14.5,9800,7.14,0.1,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0980039201568062,6451.354838709677,0,617.9191623373835,0,0,0.010633516793764371,B - Low Risk
29.0,71400,14.0,10000,14.27,0.14,8.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.1400560224089636,4760.0,0,578.0432999479872,1,0,0.04104946193746055,C - Medium Risk
40.0,73000,2.0,9975,16.29,0.14,15.5,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.1366438356164383,24333.33333333333,0,495.51974106243284,1,0,0.4277558468162384,E - Very High Risk
22.0,55500,6.0,3000,10.59,0.05,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.054054054054054,7928.571428571428,0,539.1998360250889,0,0,0.14126171539947377,D - High Risk
25.0,98000,9.0,2000,5.42,0.02,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0204081632653061,9800.0,0,616.3684083886313,0,0,0.011214067845365232,B - Low Risk
35.0,117000,8.0,15000,9.63,0.13,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.1282051282051282,13000.0,0,593.9029298270117,0,0,0.024110200642489824,C - Medium Risk
28.0,40000,6.0,10000,9.32,0.25,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,5714.285714285715,0,571.120255750923,0,0,0.05160623211564642,C - Medium Risk
28.0,62000,2.0,3000,9.96,0.05,9.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.0483870967741935,20666.666666666668,0,556.022289728172,0,0,0.08410222689222634,C - Medium Risk
24.0,90000,7.0,23000,10.65,0.39,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.2555555555555555,11250.0,1,574.1663483209727,0,0,0.046677239122711656,C - Medium Risk
24.0,39996,8.0,12000,12.69,0.3,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3000300030003,4444.0,0,510.40906195848936,0,0,0.30852210283410586,D - High Risk
28.0,140250,7.0,10000,6.99,0.05,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.071301247771836,17531.25,0,618.3210866234531,0,0,0.010487965374107873,B - Low Risk
38.0,39500,4.0,5000,13.22,0.13,14.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.1265822784810126,7900.0,0,520.4839586794126,0,0,0.23935717369583628,D - High Risk
31.0,78305,8.0,10000,14.59,0.13,7.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.1277057659153311,8700.555555555555,0,513.3456530593243,1,0,0.2872429609522349,D - High Risk
25.0,22880,2.0,7000,10.99,0.31,3.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.3059440559440559,7626.666666666667,1,445.6302883725348,1,1,0.8081483945698686,E - Very High Risk
27.0,54000,11.0,4000,10.99,0.07,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.074074074074074,4500.0,0,575.4743946354381,0,0,0.04470092368244965,C - Medium Risk
22.0,80000,5.0,10000,14.27,0.13,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.125,13333.333333333334,0,557.0712766505741,0,0,0.08134383777549553,C - Medium Risk
33.0,80000,4.0,12000,11.14,0.15,6.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.15,16000.0,0,574.8246960537797,0,0,0.045672372718293774,C - Medium Risk
36.0,40000,2.0,11250,14.27,0.28,12.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.28125,13333.333333333334,0,524.6407740479101,0,0,0.2141193686347498,D - High Risk
26.0,47000,0.0,3000,5.79,0.06,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0638297872340425,41430.5,0,586.1323934993435,0,0,0.031328164080389874,C - Medium Risk
29.0,46296,14.0,8800,14.42,0.19,7.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.1900812165197857,3086.4,0,478.8222101409474,0,1,0.5714278591389048,E - Very High Risk
28.0,127500,5.0,20000,17.04,0.13,8.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.1568627450980392,21250.0,0,505.962999258446,1,0,0.3423253154874948,D - High Risk
25.0,95000,8.0,6800,9.63,0.07,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.071578947368421,10555.555555555557,0,602.7737160054071,0,0,0.0178427760726945,B - Low Risk
28.0,48996,8.0,15000,14.09,0.31,5.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.3061474406073965,5444.0,1,376.1410178034763,1,1,0.9790888137090055,E - Very High Risk
25.0,50000,9.0,8000,10.0,0.16,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.16,5000.0,0,551.6862582342737,0,0,0.09642476492579474,C - Medium Risk
39.0,39996,1.0,12000,10.74,0.3,15.5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.3000300030003,19998.0,0,545.2564536348768,0,0,0.11766229386066365,D - High Risk
24.0,57996,8.0,2000,15.37,0.03,4.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0344851369059935,6444.0,0,463.6887275413118,1,1,0.6925708105323474,E - Very High Risk
35.0,38000,10.0,9600,7.49,0.25,9.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2526315789473684,3454.5454545454545,0,589.6331605263147,0,0,0.027848414009655043,C - Medium Risk
24.0,30000,2.0,3000,6.03,0.1,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.1,10000.0,0,559.2157338781393,0,0,0.07596002969423145,C - Medium Risk
21.0,45000,3.0,3200,6.54,0.07,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0711111111111111,11250.0,0,560.5199908407104,0,0,0.07284747924315133,C - Medium Risk
31.0,90000,11.0,12000,6.92,0.13,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1333333333333333,7500.0,0,616.87230100801,0,0,0.011022069895757571,B - Low Risk
27.0,109000,7.0,3950,6.03,0.04,7.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0362385321100917,13625.0,0,620.1302702107554,0,0,0.009856829272647074,B - Low Risk
21.0,19000,0.0,7200,14.74,0.38,4.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.3789473684210526,19000.0,1,412.45385975910307,1,1,0.930074279549413,E - Very High Risk
27.0,42504,2.0,7200,10.59,0.17,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.1693958215697346,14168.0,0,520.8782061515536,0,0,0.2368783767012192,D - High Risk
25.0,42000,3.0,5000,7.51,0.12,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.119047619047619,10500.0,0,542.3931060657993,0,0,0.12836195557485044,D - High Risk
25.0,36000,2.0,13750,13.22,0.38,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3819444444444444,12000.0,1,437.7787330901788,1,1,0.846854141608685,E - Very High Risk
28.0,80000,13.0,21000,11.36,0.26,10.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.2625,5714.285714285715,0,601.5470656144755,0,0,0.018603255505404648,B - Low Risk
22.0,35000,1.0,2400,10.99,0.07,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0.0685714285714285,17500.0,0,540.2398690070379,0,0,0.13694551351860831,D - High Risk
24.0,58000,2.0,3200,14.35,0.06,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0.0551724137931034,19333.33333333333,0,555.0104629022471,0,0,0.08684311656882122,C - Medium Risk
27.0,52000,3.0,12250,11.36,0.24,5.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.235576923076923,13000.0,0,543.0490084722743,0,0,0.12584001336124773,D - High Risk
38.0,98000,7.0,12000,10.37,0.12,15.5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1224489795918367,12250.0,0,587.2236999901631,0,0,0.03020051990524079,C - Medium Risk
22.0,30000,3.0,3000,11.12,0.1,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.1,7500.0,0,537.8961367070618,0,0,0.14683203579003706,D - High Risk
22.0,54000,1.0,4000,13.98,0.07,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.074074074074074,27000.0,0,547.8517751115764,0,0,0.10864052966898162,D - High Risk
25.0,90000,9.0,10000,5.42,0.11,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1111111111111111,9000.0,0,610.3040737183287,0,0,0.013800756628855354,B - Low Risk
22.0,68000,6.0,9000,15.27,0.13,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1323529411764706,9714.285714285714,0,573.7299612710988,0,0,0.0473548680094123,C - Medium Risk
29.0,124000,13.0,8100,7.51,0.07,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0653225806451612,8857.142857142857,0,610.5014669338353,0,0,0.013707955891011816,B - Low Risk
26.0,92700,6.0,1500,9.63,0.02,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0161812297734627,13242.857142857143,0,599.7943674590952,0,0,0.0197453120561655,C - Medium Risk
24.0,96000,5.0,5000,8.9,0.05,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0520833333333333,16000.0,0,583.2749196906184,0,0,0.03447705312873591,C - Medium Risk
23.0,119496,7.0,12000,7.88,0.1,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1004217714400482,14937.0,0,624.7503271423193,0,0,0.008410702714119644,B - Low Risk
27.0,51996,8.0,9600,14.09,0.18,9.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1846295868912993,5777.333333333333,0,530.563914997521,0,0,0.18159897012577222,D - High Risk
40.0,63000,2.0,13050,11.48,0.21,15.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.2071428571428571,21000.0,0,528.888308285891,0,0,0.19038976503613647,D - High Risk
27.0,34800,2.0,4000,14.54,0.11,7.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.1149425287356321,11600.0,0,475.4261170250559,1,1,0.5999792816382903,E - Very High Risk
25.0,29000,9.0,11000,8.49,0.38,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.3793103448275862,2900.0,1,452.0289146267851,1,1,0.7714054192455377,E - Very High Risk
26.0,62000,10.0,10000,13.43,0.16,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.1612903225806451,5636.363636363636,0,584.1221106612387,0,0,0.033512907063789586,C - Medium Risk
21.0,28800,5.0,8000,9.88,0.28,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.2777777777777778,4800.0,0,511.2568176429445,0,0,0.3022895885009352,D - High Risk
